"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging incidence - percent|CO_350:0000165","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Test weight - g/L|CO_350:0000259","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704619","IL23-1650","IL23-1650","plot","754821","B4I_2025_IL_428","1","3","428","4","13","test","","733404","NDP250057G","","1815.996359","355.3808922","145","0","0","171","146","663.9986687","129.9410311","175","8","40","52","78.74","24","47","70","81.28","447.8583747","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704622","IL23-4423","IL23-4423","plot","754775","B4I_2025_IL_429","1","3","429","4","12","test","","733284","NDP250173Y","","1744.996501","341.4865952","146","20","5","172","148","616.9987629","120.7433978","174","8","39","58","71.12","21","43","73","91.44","513.8492943","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","530742","IL21-4011","","plot","754876","B4I_2025_IL_430","1","3","430","4","11","test","","733488","NDP150179Y","","2178.995631","426.4179317","147","2","2","173","150","488.9990196","95.69452438","175","5","37","47","60.96","25","47","72","86.36","471.6151058","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704513","IL23-3572","IL23-3572","plot","754768","B4I_2025_IL_431","1","4","431","4","10","test","","733327","NDP250058G","","1969.99605","385.517818","151","10","7","176","148","393.99921","77.10356361","177","9","39","55","68.58","17","44","67","86.36","477.7742583","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704524","IL23-3823","IL23-3823","plot","754892","B4I_2025_IL_432","1","4","432","4","9","test","","733445","NDP170190Y","","2354.995278","460.8601327","149","5","3","174","149","383.9992301","75.14662037","175","6","38","51","71.12","7","43","76","106.68","459.2968008","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","507894","IL19-2673","19-2673","plot","754814","B4I_2025_IL_433","1","4","433","4","8","test","","733313","NDP170104Y","","2096.995796","410.3709972","149","10","3","174","143","562.9988712","110.1759043","173","10","41","54","76.2","13","48","73","96.52","468.09559","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","544078","IL22-4235","","plot","754968","B4I_2025_IL_434","1","4","434","4","7","test","","733482","NDP170245Y","","2078.995832","406.8484994","150","5","3","175","149","253.9994907","49.70635827","175","7","46","59","71.12","12","61","87","106.68","466.3358322","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704730","IL23-4543","IL23-4543","plot","754735","B4I_2025_IL_435","1","4","435","4","6","test","","733284","NDP250173Y","","1644.996702","321.9171628","145","2","1","172","147","657.9986807","128.7668651","175","10","39","49","60.96","19","46","74","91.44","485.6931686","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704924","IL23-3576","IL23-3576","plot","754618","B4I_2025_IL_436","1","3","436","4","5","test","","733341","NDP250130Y","","2006.995976","392.758508","150","5","2","175","151","398.9992","78.08203523","175","6","30","56","66.04","13","38","73","96.52","482.1736529","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704643","IL23-4835","IL23-4835","plot","754751","B4I_2025_IL_437","1","3","437","4","4","test","","733400","NDP160188Y","","2298.995391","449.9012506","148","20","4","173","143","448.9990998","87.86675142","174","6","40","62","60.96","18","47","75","96.52","448.7382536","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704586","IL23-4546","IL23-4546","plot","754635","B4I_2025_IL_438","1","3","438","4","3","test","","733277","NDP170089G","","2003.995982","392.1714251","146","5","2","174","144","343.9993103","67.31884742","173","8","30","49","50.8","17","37","67","86.36","481.293774","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704570","IL23-1623","IL23-1623","plot","754883","B4I_2025_IL_439","1","3","439","4","2","test","","733483","NDP150232Y","","2269.995449","444.2261152","145","5","2","172","153","233.9995308","45.79247179","177","7","40","49","60.96","18","49","80","86.36","480.413895","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704672","IL23-875","IL23-875","plot","754766","B4I_2025_IL_440","1","3","440","4","1","test","","733457","NDP250090Y","","2260.995467","442.4648663","150","2","1","175","151","339.9993183","66.53607012","176","5","34","50","60.96","21","45","76","86.36","490.0925633","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704469","IL23-2034","IL23-2034","plot","754868","B4I_2025_IL_501","1","3","501","5","1","test","","733512","NDP250069Y","","2283.995421","446.9658357","151","0","0","175","151","216.9995649","42.46566828","178","9","32","44","55.88","21","41","53","81.28","483.0535318","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704845","IL23-4259","IL23-4259","plot","754779","B4I_2025_IL_502","1","3","502","5","2","test","","733486","NDP250177Y","","2334.995318","456.9462463","145","2","1","168","150","315.9993664","61.83940635","175","3","35","40","40.64","18","49","75","86.36","476.0145004","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704487","IL23-669","IL23-669","plot","754717","B4I_2025_IL_503","1","3","503","5","3","test","","733382","NDP250172Y","","2134.995719","417.8073815","149","2","1","175","147","329.9993384","64.57912688","174","10","32","50","50.8","14","40","73","91.44","460.1766797","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704771","IL23-4144","IL23-4144","plot","754662","B4I_2025_IL_504","1","3","504","5","4","test","","733427","NDP170322Y","","2007.995974","392.9542024","152","5","1","177","150","132.9997333","26.02734508","177","8","34","48","55.88","15","47","73","101.6","448.7382536","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704710","IL23-4252","IL23-4252","plot","754831","B4I_2025_IL_505","1","3","505","5","5","test","","733467","NDP250079Y","","1938.996112","379.451294","150","5","2","176","150","421.9991539","82.58300468","179","9","37","57","60.96","14","44","73","99.06","467.2157111","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","705020","IL23-2235","IL23-2235","plot","754926","B4I_2025_IL_506","1","4","506","5","6","test","","733377","NDP250074Y","","1640.99671","321.1343855","149","10","6","175","153","473.9990496","92.75910952","179","7","35","55","66.04","17","41","73","91.44","493.612079","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","543821","IL22-3146","","plot","754846","B4I_2025_IL_507","1","4","507","5","7","test","","733428","NDP250085Y","","1769.996451","346.3789533","146","2","1","176","151","527.9989414","103.326603","174","7","37","50","66.04","11","45","72","101.6","460.1766797","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704714","IL23-1421","IL23-1421","plot","754952","B4I_2025_IL_508","1","4","508","5","8","test","","733384","NDP250046Y","","2040.995908","399.412115","150","5","4","176","150","354.9992882","69.47148498","175","12","35","44","66.04","15","45","55","96.52","466.3358322","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704823","IL23-1815","IL23-1815","plot","754842","B4I_2025_IL_509","1","4","509","5","9","test","","733319","NDP250148G","","1753.996483","343.2478441","152","2","3","176","150","530.9989354","103.913686","176","7","35","52","68.58","13","43","64","96.52","453.1376483","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704469","IL23-2034","IL23-2034","plot","754752","B4I_2025_IL_510","1","4","510","5","10","test","","733388","NDP250071Y","","2164.995659","423.6782112","152","10","2","176","150","467.9990617","91.58494358","175","9","37","57","66.04","17","35","69","86.36","475.1346215","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704888","IL23-1556","IL23-1556","plot","754852","B4I_2025_IL_511","1","3","511","5","11","test","","733502","NDP170336G","","1762.996465","345.009093","149","20","4","173","144","612.998771","119.9606205","173","4","40","55","76.2","23","51","74","96.52","464.5760743","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704582","IL23-1842","IL23-1842","plot","754737","B4I_2025_IL_512","1","3","512","5","12","test","","733384","NDP250046Y","","2064.99586","404.1087788","150","2","1","176","150","352.9992922","69.08009633","174","1","31","52","60.96","19","40","68","88.9","446.0986168","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704742","IL23-422","IL23-422","plot","754797","B4I_2025_IL_513","1","3","513","5","13","test","","733467","NDP250079Y","","2034.99592","398.2379491","150","2","2","176","150","502.9989915","98.43424491","179","8","37","45","60.96","14","44","71","86.36","446.9784958","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704703","IL23-1209","IL23-1209","plot","754654","B4I_2025_IL_514","1","3","514","5","14","test","","733387","NDP250168Y","","1996.995996","390.8015648","150","2","2","173","149","324.9993484","63.60065526","175","3","39","57","60.96","24","44","69","91.44","449.6181325","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","544266","IL22-4714","","plot","754890","B4I_2025_IL_515","1","3","515","5","15","test","","733292","NDP170017G","","2192.995603","429.1576523","145","2","1","175","147","370.9992562","72.60259416","180","4","37","44","66.04","15","48","78","96.52","465.4559533","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704585","IL23-1358","IL23-1358","plot","755002","B4I_2025_IL_516","1","4","516","5","16","test","","733279","NDP250087Y","","2021.995946","395.6939229","149","2","1","173","148","441.9991138","86.49689116","177","10","44","52","55.88","21","50","70","88.9","454.8974061","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704988","IL23-1462","IL23-1462","plot","754874","B4I_2025_IL_517","1","4","517","5","17","test","","733325","NDP250163Y","","1726.996537","337.9640973","149","5","1","175","147","577.9988411","113.1113192","175","9","35","40","60.96","18","43","69","91.44","474.2547425","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704989","IL23-360","IL23-360","plot","754976","B4I_2025_IL_518","1","4","518","5","18","test","","733282","NDP250036Y","","1942.996104","380.2340713","153","2","1","175","153","586.9988231","114.8725681","179","7","34","55","81.28","20","42","61","73.66","434.6601908","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","705038","IL23-2443","IL23-2443","plot","754792","B4I_2025_IL_519","1","4","519","5","19","test","","733311","NDP170054Y","","2356.995274","461.2515214","151","5","2","174","145","378.9992401","74.16814875","175","4","35","53","63.5","17","44","67","78.74","432.020554","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","507615","IL19-1222","19-1222","plot","754913","B4I_2025_IL_520","1","4","520","5","20","test","","733503","NDP140295G","","1812.996365","354.7938092","146","20","6","173","154","592.9988111","116.0467341","177","9","38","58","66.04","15","45","79","106.68","458.4169218","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704626","IL23-1115","IL23-1115","plot","754798","B4I_2025_IL_521","1","3","521","5","21","test","","733299","NDP170039G","","1818.996353","355.9679751","146","10","4","173","145","674.9986467","132.0936686","175","8","29","58","76.2","13","40","71","86.36","461.0565586","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704864","IL23-2751","IL23-2751","plot","754898","B4I_2025_IL_522","1","3","522","5","22","test","","733425","NDP120181Y","","2162.995663","423.2868226","150","5","2","176","151","503.9989895","98.62993924","177","5","32","52","71.12","24","40","57","91.44","426.7412804","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704619","IL23-1650","IL23-1650","plot","754845","B4I_2025_IL_523","1","3","523","5","23","test","","733508","NDP250152Y","","1815.996359","355.3808922","144","2","1","168","145","881.9982316","172.6023937","175","4","35","54","60.96","24","46","70","81.28","451.3778904","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704732","IL23-1206","IL23-1206","plot","755004","B4I_2025_IL_524","1","3","524","5","24","test","","733359","NDP250169Y","","2044.9959","400.1948923","148","10","4","175","150","687.9986206","134.6376948","179","8","38","57","60.96","17","47","67","86.36","438.1797065","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","531095","IL21-753","","plot","754729","B4I_2025_IL_525","1","3","525","5","25","test","","733473","NDP170249Y","","2265.995457","443.4433379","148","2","1","173","148","343.9993103","67.31884742","175","8","35","60","76.2","17","45","74","91.44","454.8974061","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","530481","IL21-4043","","plot","754648","B4I_2025_IL_526","1","4","526","5","26","test","","733348","NDP170057G","","1971.996046","385.9092067","146","2","1","173","147","490.9990156","96.08591303","175","7","32","51","60.96","14","41","61","86.36","470.7352268","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704747","IL23-4718","IL23-4718","plot","754718","B4I_2025_IL_527","1","4","527","5","27","test","","733333","NDP150231Y","","1871.996247","366.3397743","145","5","2","168","149","739.9985163","144.8137997","175","8","35","51","55.88","20","43","75","86.36","454.8974061","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704689","IL23-250","IL23-250","plot","754619","B4I_2025_IL_528","1","4","528","5","28","test","","733369","NDP170101G","","1990.996008","389.6273989","147","2","1","173","150","615.9987649","120.5477035","181","8","37","51","55.88","15","40","74","86.36","472.4949847","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704863","IL23-1657","IL23-1657","plot","754825","B4I_2025_IL_529","1","4","529","5","29","test","","733512","NDP250069Y","","1856.996277","363.4043594","142","5","1","170","151","587.9988211","115.0682624","181","4","35","54","66.04","12","42","79","86.36","467.2157111","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","515331","IL20-618","IL2020-618","plot","754712","B4I_2025_IL_530","1","4","530","5","30","test","","733465","NDP250181G","","1855.996279","363.2086651","144","2","1","168","153","286.9994246","56.16427095","182","9","24","39","40.64","15","34","74","91.44","466.3358322","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704702","IL23-951","IL23-951","plot","754811","B4I_2025_IL_531","1","3","531","5","31","test","","733373","NDP121714R","","1946.996096","381.0168486","150","0","0","175","146","389.9992181","76.32078631","174","6","23","62","45.72","20","33","40","86.36","446.0986168","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","543791","IL22-4548","","plot","754721","B4I_2025_IL_532","1","3","532","5","32","test","","733469","NDP170185Y","","1685.99662","329.9406301","145","20","4","168","150","599.998797","117.4165943","175","6","35","57","60.96","12","44","80","91.44","474.2547425","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704923","IL23-445","IL23-445","plot","754760","B4I_2025_IL_533","1","3","533","5","33","test","","733295","NDP250183G","","2133.995721","417.6116872","149","5","2","176","153","320.9993564","62.81787797","180","10","38","46","66.04","10","40","60","96.52","453.1376483","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6881","B4I_2025_IL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.4","3.65","","","","2025-April-25","2025-July-08","140","Urbana, IL","704900","IL23-247","IL23-247","plot","754615","B4I_2025_IL_534","1","3","534","5","34","test","","733428","NDP250085Y","","2083.995822","407.826971","149","5","2","175","150","486.9990236","95.30313573","175","8","28","47","71.12","18","35","59","81.28","431.140675","T1-05/15/25_T2-05/30/25_T3-06/10/25 (Operator: pthyde123, Time: )"
