studyName,studyYear,studyLoc,germplasmName,peaName,pea_type,observationLevel,observationUnitName,plotNumber,blockNumber,oat_yield,pea_yield,oat_fraction,location,management,replicate
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,EXCEL,AUSTRIAN FIELD PEAS,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_141,141,2,166.123089,12.47178957,0.930167149,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD191467,ND Victory,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_142,142,2,197.3384426,13.49256752,0.936002927,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,DEON,DS Admiral,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_143,143,2,219.9426642,7.531152564,0.966892222,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,OT2130,AUSTRIAN FIELD PEAS,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_144,144,2,186.9333247,7.940181336,0.95925469,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,WI_X10680-3,Icicle Winter Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_145,145,2,200.20882,4.597985713,0.977549644,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,MN18038X_008,Maxum,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_146,146,2,186.9333247,15.57179711,0.923104181,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,WI_X10710-7,NDP140510Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_147,147,2,151.0536079,9.378957981,0.941539563,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,ESKER,NDP150412G,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_148,148,2,153.9239852,5.351459766,0.966401225,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,GOLIATH,Organic 4010,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_149,149,2,166.123089,5.550592195,0.967667774,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,WARRIOR,AUSTRIAN FIELD PEAS,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_150,150,2,113.3799052,4.716388778,0.960063194,SD,intercrop,10
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,CORRAL,Icicle Winter Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_151,151,3,148.1832305,9.875892059,0.937517735,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL17-1253,Frostmaster Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_152,152,3,162.5351173,9.576296424,0.944359899,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL17-1704,NDP150412G,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_153,153,3,162.1763201,5.276112361,0.968491874,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,A11,delta field pea,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_154,154,3,150.3360135,8.236189,0.948060323,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,NEWBURG,Maxum,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_155,155,3,157.5119569,16.71994805,0.904036244,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,HORSEPOWER,AUSTRIAN FIELD PEAS,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_156,156,3,181.9101644,7.769752681,0.959037558,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SABER,DS Admiral,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_157,157,3,154.2827824,11.19626564,0.932340283,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,OT2130,Icicle Winter Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_158,158,3,151.7712022,3.702786778,0.976183883,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,RUSHMORE,NDP150231Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_159,159,3,180.8337729,4.077729819,0.977947668,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,ESKER,ND Victory,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_160,160,3,146.0304475,10.46790739,0.93311171,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SPURS,Frostmaster Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_161,161,3,153.2063909,13.12480042,0.921092368,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,MN18015X_004,ND Dawn,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_162,162,3,120.1970514,4.580045854,0.963294179,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD190992,Organic 4010,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_163,163,3,162.8939144,4.049026045,0.975746048,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,A10,Organic 4010,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_165,165,3,110.5095279,5.102095734,0.955868661,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL17-7339,NDP150412G,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_166,166,3,157.5119569,4.402441256,0.972810069,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,ND170376,delta field pea,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_167,167,3,133.4725466,4.135137365,0.969949808,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD170935,Maxum,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_168,168,3,158.2295513,19.30508164,0.891260193,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,WI_X10642-3,AUSTRIAN FIELD PEAS,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_169,169,3,126.2966033,12.61351445,0.909196575,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,BAKER,NDP140510Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_170,170,3,143.5188673,16.26068767,0.898230486,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD181245,NDP150412G,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_171,171,3,184.0629474,8.107022019,0.957813273,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,COLT,ND Dawn,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_172,172,3,153.5651881,5.622351628,0.964680957,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD181245,Icicle Winter Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_173,173,3,209.8963435,8.218249142,0.962321415,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL17-7334,ND Victory,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_174,174,3,186.9333247,8.212867184,0.957914284,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,MN18038X_008,NDP140510Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_175,175,3,170.7874521,5.491390662,0.968848271,SD,intercrop,11
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD190850,NDP150231Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_176,176,4,108.715542,3.94318088,0.964998885,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,NATTY,ND Dawn,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_177,177,4,111.9447165,4.0167343,0.965361469,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,RUSHMORE,ND Victory,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_178,178,4,113.3799052,6.244864716,0.947796224,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,EXCEL,Organic 4010,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_179,179,4,120.1970514,2.416498929,0.980291747,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,DEON,NDP150412G,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_180,180,4,147.4656362,3.448040788,0.977152231,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD180580,delta field pea,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_181,181,4,167.1994805,8.307948434,0.952663266,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,ND170307,delta field pea,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_182,182,4,194.4680653,9.475833217,0.95353706,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,A25,Icicle Winter Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_183,183,4,127.3729948,8.551930508,0.937083427,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL17-1253,DS Admiral,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_184,184,4,148.1832305,8.821028384,0.94381663,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,WI_X10680-3,NDP140510Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_185,185,4,156.4355654,7.037806458,0.956948301,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,WARRIOR,Maxum,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_186,186,4,130.2433721,17.48418601,0.881645739,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SPURS,NDP150231Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_187,187,4,165.0466975,6.092375919,0.964401023,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD170935,NDP150412G,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_188,188,4,150.3360135,5.030336301,0.967622743,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,NEWBURG,AUSTRIAN FIELD PEAS,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_189,189,4,144.954056,6.40273547,0.957697733,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,OT3120,ND Victory,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_190,190,4,132.7549523,11.43127778,0.920718658,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,OGLE,Frostmaster Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_191,191,4,117.6854712,12.5058753,0.903942346,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,BUCKSKIN,Maxum,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_192,192,4,83.59974023,24.72830084,0.77172761,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD190992,DS Admiral,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_193,193,4,122.7086316,5.360429695,0.958144226,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL15-5752,NDP140510Y,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_194,194,4,76.0649997,6.530108464,0.920938315,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,ND170376,DS Admiral,field,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_195,195,4,105.8451647,5.073391961,0.954260206,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL17-7334,Maxum,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_196,196,4,146.3892447,20.53396195,0.876985577,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,IL17-1704,Frostmaster Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_197,197,4,143.5188673,5.728196793,0.961619367,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,WI_X10710-7,Icicle Winter Peas,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_198,198,4,135.9841268,6.375825682,0.955213348,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SADDLE,AUSTRIAN FIELD PEAS,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_199,199,4,119.8382542,11.14065208,0.914943158,SD,intercrop,12
SDSU_OatPeaIntercropPilot_2023_Volga,2023,SD,SD181237,Organic 4010,forage,plot,SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_200,200,4,190.1624992,2.918814965,0.984882975,SD,intercrop,12
SpringOatPeaIntercrop_2024_IL,2024,IL,ND170376,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_1,1,1,320.52,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,OT3120,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_10,10,1,374.53,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,MN18038X_008,ND Dawn,field,plot,SpringOatPeaIntercrop_2024_IL_11,11,1,334.73,24.89643154,0.930771408,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,MN18038X_008,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_12,12,1,388.75,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,SD170935,NDP150231Y,field,plot,SpringOatPeaIntercrop_2024_IL_13,13,1,377.38,42.85194478,0.898027874,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,SD170935,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_14,14,1,385.19,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,REINS,NDP150412G,field,plot,SpringOatPeaIntercrop_2024_IL_15,15,1,412.91,82.93065583,0.832747366,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,REINS,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_16,16,1,445.6,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,GOPHER,ND Victory,field,plot,SpringOatPeaIntercrop_2024_IL_17,17,1,326.21,47.28598513,0.873396269,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,GOPHER,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_18,18,1,329.05,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,SD181237,NDP150412G,field,plot,SpringOatPeaIntercrop_2024_IL_19,19,1,436.36,59.616691,0.87979941,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,ND170376,ND Victory,field,plot,SpringOatPeaIntercrop_2024_IL_2,2,1,377.38,74.64229064,0.834870332,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,SD181237,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_20,20,1,427.12,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,DEON,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_21,21,1,393.72,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,DEON,ND Dawn,field,plot,SpringOatPeaIntercrop_2024_IL_22,22,1,429.97,71.75938101,0.856975924,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,SD190992,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_23,23,1,413.62,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,SD190992,AUSTRIAN FIELD PEAS,forage,plot,SpringOatPeaIntercrop_2024_IL_24,24,1,435.65,52.0647212,0.893247591,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,ESKER,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_25,25,1,422.86,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,ESKER,AUSTRIAN FIELD PEAS,forage,plot,SpringOatPeaIntercrop_2024_IL_26,26,1,400.12,53.53751199,0.881986938,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,IL15-5752,Frostmaster Peas,forage,plot,SpringOatPeaIntercrop_2024_IL_27,27,1,341.84,99.78940997,0.774042653,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,IL15-5752,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_28,28,1,376.67,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,EXCEL,Maxum,forage,plot,SpringOatPeaIntercrop_2024_IL_29,29,1,336.16,124.8425214,0.729193409,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,IL17-5238,NDP150412G,field,plot,SpringOatPeaIntercrop_2024_IL_3,3,1,444.18,104.0824384,0.810159458,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,EXCEL,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_30,30,1,430.68,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,BAKER,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_31,31,1,397.28,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,BAKER,NDP140510Y,field,plot,SpringOatPeaIntercrop_2024_IL_32,32,1,420.73,83.24401557,0.834824787,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,WARRIOR,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_33,33,1,402.96,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,WARRIOR,Icicle Winter Peas,forage,plot,SpringOatPeaIntercrop_2024_IL_34,34,1,421.44,13.92884055,0.968006804,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,CORRAL,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_35,35,1,420.02,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,CORRAL,DS Admiral,field,plot,SpringOatPeaIntercrop_2024_IL_36,36,1,389.46,31.74334191,0.924636538,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,SADDLE,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_37,37,1,376.67,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,SADDLE,Maxum,forage,plot,SpringOatPeaIntercrop_2024_IL_38,38,1,339.71,60.27474645,0.849307387,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,RUSHMORE,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_39,39,1,295.65,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,IL17-5238,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_4,4,1,402.96,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,RUSHMORE,delta field pea,field,plot,SpringOatPeaIntercrop_2024_IL_40,40,1,339,31.10095444,0.915966295,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,MN18038X_008,Organic 4010,forage,plot,SpringOatPeaIntercrop_2024_IL_41,41,1,323.36,34.48523965,0.903630855,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,MN18038X_008,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_42,42,1,363.16,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,MN18015X_004,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_43,43,1,387.33,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,MN18015X_004,Maxum,forage,plot,SpringOatPeaIntercrop_2024_IL_44,44,1,357.48,86.97299651,0.804314523,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,BUCKSKIN,DS Admiral,field,plot,SpringOatPeaIntercrop_2024_IL_45,45,1,389.46,45.12380291,0.896167776,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,BUCKSKIN,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_46,46,1,422.86,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,NEWBURG,Organic 4010,forage,plot,SpringOatPeaIntercrop_2024_IL_47,47,1,380.93,65.78987792,0.852726773,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,NEWBURG,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_48,48,1,290.67,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,NATTY,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_49,49,1,344.68,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,SD181245,Frostmaster Peas,forage,plot,SpringOatPeaIntercrop_2024_IL_5,5,1,446.31,44.02704381,0.910210651,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,NATTY,delta field pea,field,plot,SpringOatPeaIntercrop_2024_IL_50,50,1,397.28,66.24424955,0.857085687,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,SD181245,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_6,6,1,416.46,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,WI_X10680-3,Icicle Winter Peas,forage,plot,SpringOatPeaIntercrop_2024_IL_7,7,1,434.94,15.88733894,0.964759593,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,WI_X10680-3,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_8,8,1,421.44,NA,NA,IL,monoculture,13
SpringOatPeaIntercrop_2024_IL,2024,IL,OT3120,delta field pea,field,plot,SpringOatPeaIntercrop_2024_IL_9,9,1,390.17,44.30906758,0.898017946,IL,intercrop,13
SpringOatPeaIntercrop_2024_IL,2024,IL,GOPHER,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_100,100,2,270.77,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,A25,Organic 4010,forage,plot,SpringOatPeaIntercrop_2024_IL_51,51,2,289.25,125.6259207,0.697196404,IL,intercrop,14
SpringOatPeaIntercrop_2024_IL,2024,IL,A25,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_52,52,2,277.88,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,SD180580,AUSTRIAN FIELD PEAS,forage,plot,SpringOatPeaIntercrop_2024_IL_53,53,2,347.53,44.96712304,0.885433242,IL,intercrop,14
SpringOatPeaIntercrop_2024_IL,2024,IL,SD180580,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_54,54,2,410.07,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,IL17-7339,Organic 4010,forage,plot,SpringOatPeaIntercrop_2024_IL_55,55,2,420.02,87.02000047,0.828376459,IL,intercrop,14
SpringOatPeaIntercrop_2024_IL,2024,IL,IL17-7339,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_56,56,2,492.51,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,IL17-1704,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_57,57,2,397.28,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,IL17-1704,delta field pea,field,plot,SpringOatPeaIntercrop_2024_IL_58,58,2,433.52,60.65077815,0.877267575,IL,intercrop,14
SpringOatPeaIntercrop_2024_IL,2024,IL,OGLE,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_59,59,2,327.63,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,OGLE,ND Victory,field,plot,SpringOatPeaIntercrop_2024_IL_60,60,2,343.26,54.52459518,0.862929345,IL,intercrop,14
SpringOatPeaIntercrop_2024_IL,2024,IL,GOLIATH,Frostmaster Peas,forage,plot,SpringOatPeaIntercrop_2024_IL_61,61,2,312.7,34.01520004,0.901892966,IL,intercrop,14
SpringOatPeaIntercrop_2024_IL,2024,IL,GOLIATH,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_62,62,2,331.89,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,SD181245,Frostmaster Peas,forage,plot,SpringOatPeaIntercrop_2024_IL_63,63,2,348.95,50.63893438,0.873272431,IL,intercrop,14
SpringOatPeaIntercrop_2024_IL,2024,IL,SD181245,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_64,64,2,377.38,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,MN18015X_004,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_65,65,2,404.38,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,MN18015X_004,Icicle Winter Peas,forage,plot,SpringOatPeaIntercrop_2024_IL_66,66,2,419.31,32.16637756,0.928752911,IL,intercrop,14
SpringOatPeaIntercrop_2024_IL,2024,IL,A10,ND Victory,field,plot,SpringOatPeaIntercrop_2024_IL_67,67,2,357.48,118.6379985,0.750822278,IL,intercrop,14
SpringOatPeaIntercrop_2024_IL,2024,IL,A10,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_68,68,2,395.85,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,SPURS,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_69,69,2,367.43,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,SPURS,Maxum,forage,plot,SpringOatPeaIntercrop_2024_IL_70,70,2,375.95,122.915359,0.753610154,IL,intercrop,14
SpringOatPeaIntercrop_2024_IL,2024,IL,WI_X10680-3,NDP150231Y,field,plot,SpringOatPeaIntercrop_2024_IL_71,71,2,424.28,82.14725648,0.83779061,IL,intercrop,14
SpringOatPeaIntercrop_2024_IL,2024,IL,WI_X10680-3,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_72,72,2,415.04,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,SD191467,DS Admiral,field,plot,SpringOatPeaIntercrop_2024_IL_73,73,2,442.76,72.58978433,0.85914463,IL,intercrop,14
SpringOatPeaIntercrop_2024_IL,2024,IL,SD191467,NA,monoculture,plot,SpringOatPeaIntercrop_2024_IL_74,74,2,456.26,NA,NA,IL,monoculture,14
SpringOatPeaIntercrop_2024_IL,2024,IL,NEWBURG,NDP150412G,field,plot,SpringOatPeaIntercrop_2024_IL_75,75,2,422.86,77.38418839,0.845307172,IL,intercrop,14
