"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Crown rust severity (flag leaf) - percent|CO_350:0005029","Crown rust severity (flag leaf) - percent|day 153|COMP:0000162","Crown rust severity (flag leaf) - percent|day 161|COMP:0000163","Grain moisture content - percent|CO_350:0000536","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Moisture Content - %|CO_xxx:0003018","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Pea Test Weight - g/L|CO_xxx:0003016","Pea Thousand Grain Weight - g|CO_xxx:0003017","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Test weight - g/L|CO_350:0000259","Thousand grain weight - g|CO_350:0000251","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704823","IL23-1815","IL23-1815","subplot","737307","B4I_2025_NY_5189_subplot_1","1","5","5189","8","12","test","","","","","","","","","","","","","","","","","","","7","20","75","62","36","","","10","26","61","78","51","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704823","IL23-1815","IL23-1815","subplot","737308","B4I_2025_NY_5189_subplot_2","1","5","5189","8","12","test","","","","","","","","","","","","","","","","","","","6","17","81","36","22","","","22","24","71","51","30","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704823","IL23-1815","IL23-1815","subplot","737309","B4I_2025_NY_5189_subplot_3","1","5","5189","8","12","test","","","","","","","","","","","","","","","","","","","3","14","72","86","73","","","8","24","60","103","96","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704491","IL23-660","IL23-660","plot","734954","B4I_2025_NY_5190","1","5","5190","8","11","test","","733402","NDP250032Y","","40","5","40","8.78348962267876","836.68","173.8555844","170","1","204","172","8.63905663406599","332.8","69.15324675","205","","","","","","1050.01688422689","173.2","","","","","","539.37181796396","22",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704491","IL23-660","IL23-660","subplot","737592","B4I_2025_NY_5190_subplot_1","1","5","5190","8","11","test","","","","","","","","","","","","","","","","","","","3","17","68","82","74","","","14","27","59","93","89","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704491","IL23-660","IL23-660","subplot","737593","B4I_2025_NY_5190_subplot_2","1","5","5190","8","11","test","","","","","","","","","","","","","","","","","","","8","19","78","85","76","","","18","28","72","101","90","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704491","IL23-660","IL23-660","subplot","737594","B4I_2025_NY_5190_subplot_3","1","5","5190","8","11","test","","","","","","","","","","","","","","","","","","","3","20","71","79","77","","","23","27","68","98","93","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705023","IL23-1129","IL23-1129","plot","734919","B4I_2025_NY_5191","1","5","5191","8","10","test","","733288","NDP250135Y","","5","1","5","8.82207740874655","893.88","183.36","174","0","204","173","8.80320943017707","367.5","75.38461538","203","","","","","","1048.25498961315","249.7","","","","","","535.344926098721","26.3",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705023","IL23-1129","IL23-1129","subplot","737166","B4I_2025_NY_5191_subplot_1","1","5","5191","8","10","test","","","","","","","","","","","","","","","","","","","11","20","72","78","73","","","23","28","61","94","90","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705023","IL23-1129","IL23-1129","subplot","737167","B4I_2025_NY_5191_subplot_2","1","5","5191","8","10","test","","","","","","","","","","","","","","","","","","","5","19","71","77","73","","","14","24","59","94","91","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705023","IL23-1129","IL23-1129","subplot","737168","B4I_2025_NY_5191_subplot_3","1","5","5191","8","10","test","","","","","","","","","","","","","","","","","","","2","17","63","78","76","","","7","25","53","90","85","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","507886","IL19-6432","","plot","734796","B4I_2025_NY_5192","1","5","5192","8","9","test","","733453","NDP250150G","","60","5","60","9.29164238571946","681.4","138.0050633","171","7","204","173","9.09777830138954","348.4","70.56202532","203","","","","","","1065.30434502946","196.4","","","","","","457.880205706268","23.2",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","507886","IL19-6432","","subplot","737760","B4I_2025_NY_5192_subplot_1","1","5","5192","8","9","test","","","","","","","","","","","","","","","","","","","4","18","67","84","76","","","12","29","57","97","89","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","507886","IL19-6432","","subplot","737761","B4I_2025_NY_5192_subplot_2","1","5","5192","8","9","test","","","","","","","","","","","","","","","","","","","5","18","73","84","76","","","18","30","66","96","88","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","507886","IL19-6432","","subplot","737762","B4I_2025_NY_5192_subplot_3","1","5","5192","8","9","test","","","","","","","","","","","","","","","","","","","7","21","74","80","68","","","17","29","65","95","88","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544320","IL22-1423","","plot","734852","B4I_2025_NY_5193","1","5","5193","8","8","test","","733324","NDP250126Y","","60","5","60","9.40387182079997","698.5","145.1428571","169","7","199","172","9.5054242060706","587.7","122.1194805","199","","","","","","1075.95834763511","213.1","","","","","","503.908731078729","25.2",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544320","IL22-1423","","subplot","737697","B4I_2025_NY_5193_subplot_1","1","5","5193","8","8","test","","","","","","","","","","","","","","","","","","","6","23","82","85","82","","","19","30","86","100","98","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544320","IL22-1423","","subplot","737698","B4I_2025_NY_5193_subplot_2","1","5","5193","8","8","test","","","","","","","","","","","","","","","","","","","6","20","81","92","72","","","10","26","75","95","87","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","544320","IL22-1423","","subplot","737699","B4I_2025_NY_5193_subplot_3","1","5","5193","8","8","test","","","","","","","","","","","","","","","","","","","6","21","76","92","80","","","13","29","70","98","93","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704829","IL23-3857","IL23-3857","plot","734831","B4I_2025_NY_5194","1","5","5194","8","7","test","","733350","NDP250154Y","","20","5","20","9.02108196602686","942.2","198.3578947","173","0","203","172","","103.4","21.76842105","198","","","","","","894.72726378","","","","","","","520.496739574087","27.7",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704829","IL23-3857","IL23-3857","subplot","737793","B4I_2025_NY_5194_subplot_1","1","5","5194","8","7","test","","","","","","","","","","","","","","","","","","","2","16","40","63","40","","","11","31","56","90","84","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704829","IL23-3857","IL23-3857","subplot","737794","B4I_2025_NY_5194_subplot_2","1","5","5194","8","7","test","","","","","","","","","","","","","","","","","","","9","23","40","60","47","","","20","33","68","94","92","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704829","IL23-3857","IL23-3857","subplot","737795","B4I_2025_NY_5194_subplot_3","1","5","5194","8","7","test","","","","","","","","","","","","","","","","","","","7","22","41","55","41","","","26","28","67","90","91","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704592","IL23-963","IL23-963","plot","734901","B4I_2025_NY_5195","1","5","5195","8","6","test","","733431","NDP150084Y","","5","1","5","9.22873286202856","834.3","175.6421053","173","0","204","170","8.43241091943121","419.4","88.29473684","200","","","","","","1068.48726519849","237.5","","","","","","533.718817982297","25.2",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704592","IL23-963","IL23-963","subplot","737865","B4I_2025_NY_5195_subplot_1","1","5","5195","8","6","test","","","","","","","","","","","","","","","","","","","13","19","64","65","67","","","16","23","52","90","91","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704592","IL23-963","IL23-963","subplot","737866","B4I_2025_NY_5195_subplot_2","1","5","5195","8","6","test","","","","","","","","","","","","","","","","","","","7","17","64","64","54","","","26","25","53","83","81","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704592","IL23-963","IL23-963","subplot","737867","B4I_2025_NY_5195_subplot_3","1","5","5195","8","6","test","","","","","","","","","","","","","","","","","","","3","17","46","58","47","","","17","24","55","85","86","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704616","IL23-4547","IL23-4547","plot","734774","B4I_2025_NY_5196","1","5","5196","8","5","test","","733414","NDP170273Y","","100","10","100","9.00773434658075","329","65.8","169","8","198","173","8.88178220413831","680","136","202","","","","","","1057.26662311907","197.7","","","","","","402.91377138618","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704616","IL23-4547","IL23-4547","subplot","737130","B4I_2025_NY_5196_subplot_1","1","5","5196","8","5","test","","","","","","","","","","","","","","","","","","","3","25","69","82","39","","","10","27","79","94","32","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704616","IL23-4547","IL23-4547","subplot","737131","B4I_2025_NY_5196_subplot_2","1","5","5196","8","5","test","","","","","","","","","","","","","","","","","","","8","17","69","91","55","","","12","24","74","87","67","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704616","IL23-4547","IL23-4547","subplot","737132","B4I_2025_NY_5196_subplot_3","1","5","5196","8","5","test","","","","","","","","","","","","","","","","","","","9","22","81","97","23","","","21","27","75","83","38","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704766","IL23-512","IL23-512","plot","735053","B4I_2025_NY_5197","1","5","5197","8","4","test","","733450","NDP250027G","","60","10","60","9.20243739275389","535","104.3902439","174","2","200","173","","294.7","57.50243902","202","","","","","","911.90908179","","","","","","","455.866049062058","18.8",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704766","IL23-512","IL23-512","subplot","737646","B4I_2025_NY_5197_subplot_1","1","5","5197","8","4","test","","","","","","","","","","","","","","","","","","","8","22","64","81","74","","","19","28","72","99","85","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704766","IL23-512","IL23-512","subplot","737647","B4I_2025_NY_5197_subplot_2","1","5","5197","8","4","test","","","","","","","","","","","","","","","","","","","3","17","71","78","72","","","16","21","66","93","92","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704766","IL23-512","IL23-512","subplot","737648","B4I_2025_NY_5197_subplot_3","1","5","5197","8","4","test","","","","","","","","","","","","","","","","","","","6","20","56","74","69","","","16","23","64","94","92","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704693","IL23-1617","IL23-1617","plot","735027","B4I_2025_NY_5198","1","5","5198","8","3","test","","733448","NDP170328G","","100","10","100","9.3039454605472","658.6","138.6526316","169","0","199","170","","278.8","58.69473684","200","","","","","","910.27271817","","","","","","","569.493196543661","24",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704693","IL23-1617","IL23-1617","subplot","737775","B4I_2025_NY_5198_subplot_1","1","5","5198","8","3","test","","","","","","","","","","","","","","","","","","","2","16","58","67","65","","","8","24","53","79","79","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704693","IL23-1617","IL23-1617","subplot","737776","B4I_2025_NY_5198_subplot_2","1","5","5198","8","3","test","","","","","","","","","","","","","","","","","","","6","18","68","72","60","","","24","27","61","85","79","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704693","IL23-1617","IL23-1617","subplot","737777","B4I_2025_NY_5198_subplot_3","1","5","5198","8","3","test","","","","","","","","","","","","","","","","","","","8","23","65","72","63","","","20","27","57","87","77","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705004","IL23-1621","IL23-1621","plot","734789","B4I_2025_NY_5199","1","5","5199","8","2","test","","733391","NDP170151Y","","100","20","100","9.51698360626966","521.8","104.36","169","8","199","174","9.14632132450662","370.3","74.06","200","","","","","","1048.64160300411","198.2","","","","","","487.875077623064","21.9",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705004","IL23-1621","IL23-1621","subplot","737847","B4I_2025_NY_5199_subplot_1","1","5","5199","8","2","test","","","","","","","","","","","","","","","","","","","9","27","79","101","48","","","17","31","61","83","35","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705004","IL23-1621","IL23-1621","subplot","737848","B4I_2025_NY_5199_subplot_2","1","5","5199","8","2","test","","","","","","","","","","","","","","","","","","","6","25","81","105","40","","","12","31","70","93","30","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705004","IL23-1621","IL23-1621","subplot","737849","B4I_2025_NY_5199_subplot_3","1","5","5199","8","2","test","","","","","","","","","","","","","","","","","","","4","24","68","96","71","","","11","29","57","87","83","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704688","IL23-259","IL23-259","plot","734779","B4I_2025_NY_5200","1","5","5200","8","1","test","","733318","NDP250084Y","","60","5","60","8.86108295082488","618.4","133.7081081","169","7","197","174","9.46885249307098","308.4","66.68108108","199","","","","","","980.087080420525","205.7","","","","","","510.455806239795","23.4",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704688","IL23-259","IL23-259","subplot","736971","B4I_2025_NY_5200_subplot_1","1","5","5200","8","1","test","","","","","","","","","","","","","","","","","","","3","21","78","78","74","","","11","31","74","81","87","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704688","IL23-259","IL23-259","subplot","736972","B4I_2025_NY_5200_subplot_2","1","5","5200","8","1","test","","","","","","","","","","","","","","","","","","","7","22","78","83","76","","","28","33","83","93","90","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704688","IL23-259","IL23-259","subplot","736973","B4I_2025_NY_5200_subplot_3","1","5","5200","8","1","test","","","","","","","","","","","","","","","","","","","10","25","84","98","75","","","11","34","77","84","72","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543821","IL22-3146","","plot","734790","B4I_2025_NY_5201","1","5","5201","9","1","test","","733463","NDP120083Y","","100","10","100","8.82445761008849","591.7","131.4888889","168","4","202","174","9.19250861220279","328.4","72.97777778","203","","","","","","1033.50465581175","212.4","","","","","","484.423862145196","34.3",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543821","IL22-3146","","subplot","737748","B4I_2025_NY_5201_subplot_1","1","5","5201","9","1","test","","","","","","","","","","","","","","","","","","","4","22","58","73","60","","","6","30","81","100","89","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543821","IL22-3146","","subplot","737749","B4I_2025_NY_5201_subplot_2","1","5","5201","9","1","test","","","","","","","","","","","","","","","","","","","6","25","64","79","72","","","11","33","86","104","90","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","543821","IL22-3146","","subplot","737750","B4I_2025_NY_5201_subplot_3","1","5","5201","9","1","test","","","","","","","","","","","","","","","","","","","7","26","71","75","68","","","24","34","90","102","86","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704449","IL23-723","IL23-723","plot","734922","B4I_2025_NY_5202","1","5","5202","9","2","test","","733318","NDP250084Y","","60","5","60","8.80823987902081","635.9","130.4410256","171","0","203","173","","279.1","57.25128205","200","","","","","","906.09090003","","","","","","","527.514305807298","24.6",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704449","IL23-723","IL23-723","subplot","737181","B4I_2025_NY_5202_subplot_1","1","5","5202","9","2","test","","","","","","","","","","","","","","","","","","","13","25","70","77","71","","","28","34","80","96","90","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704449","IL23-723","IL23-723","subplot","737182","B4I_2025_NY_5202_subplot_2","1","5","5202","9","2","test","","","","","","","","","","","","","","","","","","","6","23","71","78","73","","","16","31","79","99","93","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704449","IL23-723","IL23-723","subplot","737183","B4I_2025_NY_5202_subplot_3","1","5","5202","9","2","test","","","","","","","","","","","","","","","","","","","3","18","60","73","70","","","12","25","77","93","87","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704544","IL23-4722","IL23-4722","plot","735078","B4I_2025_NY_5203","1","5","5203","9","3","test","","733377","NDP250074Y","","60","5","60","9.33431466513696","749.6","162.0756757","171","0","202","173","","217.5","47.02702703","203","","","","","","943.27271784","","","","","","","584.294476103398","23.6",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704544","IL23-4722","IL23-4722","subplot","737085","B4I_2025_NY_5203_subplot_1","1","5","5203","9","3","test","","","","","","","","","","","","","","","","","","","1","17","48","62","64","","","16","23","56","80","73","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704544","IL23-4722","IL23-4722","subplot","737086","B4I_2025_NY_5203_subplot_2","1","5","5203","9","3","test","","","","","","","","","","","","","","","","","","","7","21","71","76","76","","","26","28","61","89","85","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704544","IL23-4722","IL23-4722","subplot","737087","B4I_2025_NY_5203_subplot_3","1","5","5203","9","3","test","","","","","","","","","","","","","","","","","","","12","25","60","71","72","","","19","30","65","88","79","","",""
