studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Heading date - Julian day|CO_350:0000270,Lodging severity - 0-9 Rating|CO_350:0005007,Maturity date - Julian day|CO_350:0000271,Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014,Pea Maturity Date - Julian Day|CO_xxx:0003015,Pea Plant Establishment - plants/ft2|CO_xxx:0003011,Pea Plant Height - cm|timepoint 1|COMP:0000122,Pea Plant Height - cm|timepoint 2|COMP:0000123,Pea Plant Height - cm|timepoint 3|COMP:0000124,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|timepoint 1|COMP:0000114,Plant height - cm|timepoint 2|COMP:0000115,Plant height - cm|timepoint 3|COMP:0000116,notes
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530654,IL21-4364,,subplot,741088,B4I_2025_ND_4157_subplot_1,1,4,4157,4,4,test,,,,,,,,,,8,20,66,69,13,31,58,63,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530654,IL21-4364,,subplot,741089,B4I_2025_ND_4157_subplot_2,1,4,4157,4,4,test,,,,,,,,,,7,21,63,70,15,31,57,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530654,IL21-4364,,subplot,741090,B4I_2025_ND_4157_subplot_3,1,4,4157,4,4,test,,,,,,,,,,3,22,61,66,11,26,64,60,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515008,IL20-8456,IL2020-8456,plot,734461,B4I_2025_ND_4158,1,4,4158,4,3,test,,733386,NDP250066Y,,175,2,209,181,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515008,IL20-8456,IL2020-8456,subplot,740905,B4I_2025_ND_4158_subplot_1,1,4,4158,4,3,test,,,,,,,,,,2,21,70,81,11,27,55,62,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515008,IL20-8456,IL2020-8456,subplot,740906,B4I_2025_ND_4158_subplot_2,1,4,4158,4,3,test,,,,,,,,,,10,24,66,83,10,31,65,61,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515008,IL20-8456,IL2020-8456,subplot,740907,B4I_2025_ND_4158_subplot_3,1,4,4158,4,3,test,,,,,,,,,,6,25,65,73,13,28,60,59,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704835,IL23-377,IL23-377,plot,734692,B4I_2025_ND_4159,1,4,4159,4,2,test,,733366,NDP160129G,,180,1,216,181,214,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704835,IL23-377,IL23-377,subplot,741487,B4I_2025_ND_4159_subplot_1,1,4,4159,4,2,test,,,,,,,,,,7,20,60,62,17,24,71,74,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704835,IL23-377,IL23-377,subplot,741488,B4I_2025_ND_4159_subplot_2,1,4,4159,4,2,test,,,,,,,,,,6,20,61,61,8,27,72,75,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704835,IL23-377,IL23-377,subplot,741489,B4I_2025_ND_4159_subplot_3,1,4,4159,4,2,test,,,,,,,,,,10,21,60,54,8,23,67,76,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704506,IL23-3443,IL23-3443,plot,734681,B4I_2025_ND_4160,1,4,4160,4,1,test,,733509,NDP250101Y,,179,2,216,186,217,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704506,IL23-3443,IL23-3443,subplot,740770,B4I_2025_ND_4160_subplot_1,1,4,4160,4,1,test,,,,,,,,,,4,18,62,65,8,22,72,70,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704506,IL23-3443,IL23-3443,subplot,740771,B4I_2025_ND_4160_subplot_2,1,4,4160,4,1,test,,,,,,,,,,5,20,58,60,9,27,76,76,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704506,IL23-3443,IL23-3443,subplot,740772,B4I_2025_ND_4160_subplot_3,1,4,4160,4,1,test,,,,,,,,,,6,21,50,54,12,22,76,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704578,IL23-423,IL23-423,plot,734690,B4I_2025_ND_4161,1,4,4161,5,1,test,,733372,ND DAWN,,179,1,217,180,213,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704578,IL23-423,IL23-423,subplot,740734,B4I_2025_ND_4161_subplot_1,1,4,4161,5,1,test,,,,,,,,,,7,19,52,65,17,25,70,63,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704578,IL23-423,IL23-423,subplot,740735,B4I_2025_ND_4161_subplot_2,1,4,4161,5,1,test,,,,,,,,,,6,21,55,60,24,27,70,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704578,IL23-423,IL23-423,subplot,740736,B4I_2025_ND_4161_subplot_3,1,4,4161,5,1,test,,,,,,,,,,9,19,64,53,11,26,72,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704485,IL23-1655,IL23-1655,plot,734417,B4I_2025_ND_4162,1,4,4162,5,2,test,,733401,NDP250040Y,,177,1,206,186,222,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704485,IL23-1655,IL23-1655,subplot,740674,B4I_2025_ND_4162_subplot_1,1,4,4162,5,2,test,,,,,,,,,,8,20,57,74,0,0,0,70,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704485,IL23-1655,IL23-1655,subplot,740675,B4I_2025_ND_4162_subplot_2,1,4,4162,5,2,test,,,,,,,,,,6,22,62,71,14,28,74,70,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704485,IL23-1655,IL23-1655,subplot,740676,B4I_2025_ND_4162_subplot_3,1,4,4162,5,2,test,,,,,,,,,,5,20,63,70,6,29,68,71,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",543832,IL22-1939,,plot,734371,B4I_2025_ND_4163,1,4,4163,5,3,test,,733313,NDP170104Y,,175,3,205,180,212,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",543832,IL22-1939,,subplot,741334,B4I_2025_ND_4163_subplot_1,1,4,4163,5,3,test,,,,,,,,,,5,27,58,68,9,28,73,74,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",543832,IL22-1939,,subplot,741335,B4I_2025_ND_4163_subplot_2,1,4,4163,5,3,test,,,,,,,,,,2,25,66,76,18,32,75,79,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",543832,IL22-1939,,subplot,741336,B4I_2025_ND_4163_subplot_3,1,4,4163,5,3,test,,,,,,,,,,9,27,71,79,11,32,77,86,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530955,IL21-8143,,plot,734407,B4I_2025_ND_4164,1,4,4164,5,4,test,,733504,NDP250164Y,,175,2,205,182,218,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530955,IL21-8143,,subplot,741304,B4I_2025_ND_4164_subplot_1,1,4,4164,5,4,test,,,,,,,,,,8,21,64,60,9,30,64,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530955,IL21-8143,,subplot,741305,B4I_2025_ND_4164_subplot_2,1,4,4164,5,4,test,,,,,,,,,,6,21,64,66,18,32,70,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",530955,IL21-8143,,subplot,741306,B4I_2025_ND_4164_subplot_3,1,4,4164,5,4,test,,,,,,,,,,3,20,67,60,8,32,69,63,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704630,IL23-739,IL23-739,plot,734325,B4I_2025_ND_4165,1,4,4165,5,5,test,,733296,NDP170027G,,178,1,212,182,220,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704630,IL23-739,IL23-739,subplot,740758,B4I_2025_ND_4165_subplot_1,1,4,4165,5,5,test,,,,,,,,,,3,20,68,68,7,27,69,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704630,IL23-739,IL23-739,subplot,740759,B4I_2025_ND_4165_subplot_2,1,4,4165,5,5,test,,,,,,,,,,6,21,69,71,14,31,74,84,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704630,IL23-739,IL23-739,subplot,740760,B4I_2025_ND_4165_subplot_3,1,4,4165,5,5,test,,,,,,,,,,6,20,64,71,15,33,68,81,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704989,IL23-360,IL23-360,plot,734452,B4I_2025_ND_4166,1,4,4166,5,6,test,,733277,NDP170089G,,179,2,212,179,217,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704989,IL23-360,IL23-360,subplot,741214,B4I_2025_ND_4166_subplot_1,1,4,4166,5,6,test,,,,,,,,,,9,17,63,67,10,26,63,70,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704989,IL23-360,IL23-360,subplot,741215,B4I_2025_ND_4166_subplot_2,1,4,4166,5,6,test,,,,,,,,,,4,21,61,67,18,30,59,62,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704989,IL23-360,IL23-360,subplot,741216,B4I_2025_ND_4166_subplot_3,1,4,4166,5,6,test,,,,,,,,,,3,19,61,71,13,26,58,66,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507618,IL19-3618,19-3618,plot,734573,B4I_2025_ND_4167,1,4,4167,5,7,test,,733323,NDP170177Y,,178,4,211,186,220,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507618,IL19-3618,19-3618,subplot,741067,B4I_2025_ND_4167_subplot_1,1,4,4167,5,7,test,,,,,,,,,,1,17,66,67,13,28,72,70,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507618,IL19-3618,19-3618,subplot,741068,B4I_2025_ND_4167_subplot_2,1,4,4167,5,7,test,,,,,,,,,,5,18,62,71,6,34,61,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507618,IL19-3618,19-3618,subplot,741069,B4I_2025_ND_4167_subplot_3,1,4,4167,5,7,test,,,,,,,,,,7,17,60,63,10,26,67,69,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704603,IL23-2625,IL23-2625,plot,734605,B4I_2025_ND_4168,1,4,4168,5,8,test,,733285,NDP170253Y,,176,4,208,184,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704603,IL23-2625,IL23-2625,subplot,741301,B4I_2025_ND_4168_subplot_1,1,4,4168,5,8,test,,,,,,,,,,4,27,71,84,12,31,69,73,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704603,IL23-2625,IL23-2625,subplot,741302,B4I_2025_ND_4168_subplot_2,1,4,4168,5,8,test,,,,,,,,,,7,23,65,79,12,31,67,65,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704603,IL23-2625,IL23-2625,subplot,741303,B4I_2025_ND_4168_subplot_3,1,4,4168,5,8,test,,,,,,,,,,6,24,60,83,12,33,72,74,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507789,IL19-6345,19-6345,plot,734493,B4I_2025_ND_4169,1,4,4169,5,9,test,,733323,NDP170177Y,,178,3,209,183,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507789,IL19-6345,19-6345,subplot,740701,B4I_2025_ND_4169_subplot_1,1,4,4169,5,9,test,,,,,,,,,,3,16,64,75,11,29,66,74,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507789,IL19-6345,19-6345,subplot,740702,B4I_2025_ND_4169_subplot_2,1,4,4169,5,9,test,,,,,,,,,,9,21,63,77,5,29,67,74,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",507789,IL19-6345,19-6345,subplot,740703,B4I_2025_ND_4169_subplot_3,1,4,4169,5,9,test,,,,,,,,,,7,21,66,87,8,36,63,73,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704568,IL23-3827,IL23-3827,plot,734480,B4I_2025_ND_4170,1,4,4170,5,10,test,,733411,NDP250113G,,179,5,208,184,218,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704568,IL23-3827,IL23-3827,subplot,740998,B4I_2025_ND_4170_subplot_1,1,4,4170,5,10,test,,,,,,,,,,6,22,72,77,15,26,79,80,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704568,IL23-3827,IL23-3827,subplot,740999,B4I_2025_ND_4170_subplot_2,1,4,4170,5,10,test,,,,,,,,,,6,19,74,80,15,31,83,82,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704568,IL23-3827,IL23-3827,subplot,741000,B4I_2025_ND_4170_subplot_3,1,4,4170,5,10,test,,,,,,,,,,7,18,71,80,6,32,85,92,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704759,IL23-3675,IL23-3675,plot,734492,B4I_2025_ND_4171,1,4,4171,5,11,test,,733382,NDP250172Y,,179,7,208,181,218,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704759,IL23-3675,IL23-3675,subplot,740971,B4I_2025_ND_4171_subplot_1,1,4,4171,5,11,test,,,,,,,,,,5,23,73,75,10,29,81,83,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704759,IL23-3675,IL23-3675,subplot,740972,B4I_2025_ND_4171_subplot_2,1,4,4171,5,11,test,,,,,,,,,,6,23,67,76,12,31,81,84,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704759,IL23-3675,IL23-3675,subplot,740973,B4I_2025_ND_4171_subplot_3,1,4,4171,5,11,test,,,,,,,,,,5,26,70,71,11,31,88,95,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704872,IL23-3312,IL23-3312,plot,734624,B4I_2025_ND_4172,1,4,4172,5,12,test,,733508,NDP250152Y,,177,8,212,180,218,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704872,IL23-3312,IL23-3312,subplot,741028,B4I_2025_ND_4172_subplot_1,1,4,4172,5,12,test,,,,,,,,,,8,22,68,69,8,25,73,67,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704872,IL23-3312,IL23-3312,subplot,741029,B4I_2025_ND_4172_subplot_2,1,4,4172,5,12,test,,,,,,,,,,7,23,74,73,12,29,72,77,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704872,IL23-3312,IL23-3312,subplot,741030,B4I_2025_ND_4172_subplot_3,1,4,4172,5,12,test,,,,,,,,,,6,22,76,78,13,34,63,81,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515008,IL20-8456,IL2020-8456,plot,734576,B4I_2025_ND_4173,1,4,4173,5,13,test,,733485,NDP170182Y,,177,7,207,185,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515008,IL20-8456,IL2020-8456,subplot,741571,B4I_2025_ND_4173_subplot_1,1,4,4173,5,13,test,,,,,,,,,,6,24,66,70,8,31,70,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515008,IL20-8456,IL2020-8456,subplot,741572,B4I_2025_ND_4173_subplot_2,1,4,4173,5,13,test,,,,,,,,,,6,20,64,78,15,31,69,72,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",515008,IL20-8456,IL2020-8456,subplot,741573,B4I_2025_ND_4173_subplot_3,1,4,4173,5,13,test,,,,,,,,,,5,23,66,81,15,30,69,71,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704995,IL23-1959,IL23-1959,plot,734606,B4I_2025_ND_4174,1,4,4174,5,14,test,,733367,NDP250140G,,180,6,212,184,219,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704995,IL23-1959,IL23-1959,subplot,741658,B4I_2025_ND_4174_subplot_1,1,4,4174,5,14,test,,,,,,,,,,10,26,71,76,12,28,76,76,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6823,B4I_2025_ND,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,2025-May-12,2025-August-20,49,"Carrington, ND",704995,IL23-1959,IL23-1959,subplot,741659,B4I_2025_ND_4174_subplot_2,1,4,4174,5,14,test,,,,,,,,,,7,19,70,79,10,29,79,82,
